	uid	sentence	lang	sentiment
5521	33387	I wish i could say the same to you but your damage is beyond repair Aik acha misaal deta …	['Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'O']	negative
5522	25935	Isi ko chutiya kahte hai Abe Muslim se jyada Hindu meat khate hai …	['Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O']	negative
5523	42312	_ dvn You need Love Haa ? WE ARE ALWAYS THERE TO SHOWER ON YOU	['O', 'Hin', 'Eng', 'Hin', 'Hin', 'Hin', 'O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin']	positive
5524	344	Hamyat tu khota khor corrupt ganje ki bhi kerte thy kia ukhar lia unhon ne ....... Lanat tere te patwari	['Eng', 'Hin', 'Hin', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Hin', 'Hin', 'Hin', 'Hin']	negative
5525	2516	Khud sharda chitfund ki ghotale ki pramukh waiti hain duaro ko daket bolti hain . Khud c …	['Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Hin', 'Eng', 'O']	negative
5526	40284	Congratulations bhai Tere jajbe ko salam	['Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin']	positive
5527	36688	Yeh to awwww moment h bc chaos apne busy schedule se time nikal ke mujhe thappad maregi 😂😂😂😭	['Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'Eng', 'Hin', 'Hin', 'Eng', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O']	negative
5528	37751	un sb per rehmat ho jinho ne # parliament per lanat nhn bheji aur # Allah pak un ka bera …	['Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O']	positive
5529	44361	Chudail is back .... Bachpan mein suna tha ek safed saari mein bhut I hoti thi jo Sri Ram ka naam sun kar chillate h …	['Hin', 'Eng', 'Eng', 'O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'O']	negative
5530	24286	# SantRampalJi Guru is Greater than God Guru Govind dono khade kaake laagu paaye . Balihari Guru aapne Govind diyo milaaye …	['O', 'Eng', 'Hin', 'Eng', 'Eng', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O']	positive
5531	17409	_ Guha See movie Sanju .. In the movie they said that '? ' is a very good weapon of Journalists . They use it pro …	['O', 'Hin', 'Hin', 'Eng', 'Hin', 'O', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'O', 'O', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'O', 'Eng', 'Eng', 'Eng', 'Eng', 'O']	neutral
5532	20190	_ sharma Sanjay bhai loktantra ye nahi hota ki janta k …	['O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O']	neutral
5533	29127	Tamam Aashiqan e Rasool Ko Jumma Mubarak Ho # JummahMubarak # Friday	['Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Hin', 'O', 'Eng']	positive
5534	27104	Bilkul imran bhai aage badhte rehna hai 👍👍 Allah aap ko aur mazbut bana raha haitaake aage aane waali …	['Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O']	positive
5535	3641	Congratulations Modiji Mission 2020 welcomes you . Let's make apane sapno ka Bharat Jo kabhi sabse s …	['Eng', 'Eng', 'Eng', 'O', 'Eng', 'Eng', 'O', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O']	neutral
5536	14805	Ye ganda mulq kis munh se India ko baatein banata hai ? India ko bahut sakhti se issk …	['Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O']	negative
5537	5962	Oyeee Happy Birthdayyy !!!! Javiiii !❤❤ You are one the best girl in twitter ! Literally !😭❤ Its your day n i wish k …	['Hin', 'Hin', 'Hin', 'O', 'Eng', 'O', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'O', 'Eng', 'O', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'O']	positive
5538	19942	congrasulations of sree amithsha ji jaihoo jaihoo bjp	['Eng', 'Eng', 'Hin', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin']	positive
5539	1013	OBC bhikhari nahi hai aur bhenchod bheemte obc naam ka account bnakar apni maa chuda rah …	['Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'O']	negative
5540	20033	Hahaha ... you want her to be disqualified from govt position as well . Ramzan ka khyal karo	['Hin', 'O', 'Hin', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'O', 'Eng', 'Hin', 'Hin', 'Hin']	positive
5541	14816	Reservation to politics mai bhi cahie to ko bana chaie Jaise jo padh ke 90 lae wo 40 no . Wale se piche rhae …	['Eng', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Hin', 'Eng', 'O', 'Hin', 'O', 'Hin', 'Hin', 'Hin', 'Hin', 'O']	negative
5542	17288	_ CSA To all my fans / supporters . We did it !!! THANK YOU ! # StringsAndBling	['O', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'O', 'Eng', 'O', 'Eng', 'Eng', 'Hin', 'O', 'Hin', 'Hin', 'O', 'O', 'Hin']	positive
5543	2317	allah with you dont worry its ramadan time hamari dua allah qubul karthi hon main dua karti hun appki	['Eng', 'Eng', 'Hin', 'Hin', 'Eng', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin']	positive
5544	15651	“ Don ’ t let this throw you You trust God don ’ t you ? Trust me There is plenty of room for you in my Father ’ s home …	['O', 'Hin', 'O', 'Eng', 'Eng', 'Eng', 'Eng', 'Hin', 'Hin', 'Eng', 'Eng', 'Eng', 'O', 'Hin', 'Hin', 'O', 'Hin', 'Hin', 'Hin', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'O', 'Eng', 'Eng', 'O']	positive
5545	13249	Agr nawaz shareef chor ni tha to Allah usko surkharoo kry aur agr chor tha to Ay Allah usy nishan e ibrat bna da	['Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin']	neutral
5546	10835	Ab Modi bhakt kidhar hai Ab zee news Ka Shudhir chaudhri Aaj tak ki News 18 ki …	['Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Eng', 'O']	neutral
5547	17178	Humari Dua h ki aap jaldi s jaldi Thik hojaye Ap bharat k kuch best Politicians m se 1 h jise Koi kho …	['Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'Eng', 'Eng', 'Hin', 'O', 'Hin', 'Hin', 'Hin', 'Hin', 'O']	positive
5548	11481	_ Yahusef It ’ s the retention bro it draws some of everybody to you both fortunately and unfortunately	['O', 'Hin', 'Hin', 'O', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Hin', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng']	neutral
5549	42658	kisi ke upyukt / anupayukt Shabd ka upyog karne se hindi ki khoobsoorati Kam nahi hoti . hindi me …	['Hin', 'Hin', 'Hin', 'O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Hin', 'Hin', 'O']	neutral
5550	10138	Chutiye fir logo ko chutiya bana raha hai 😂😂😂 fraud saale nakli evm ka dabba dikha kr logo k …	['Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'O']	negative
5551	15989	🙏🙏🙏🙏 Behn ji rehndo Hame hamare haal pe chod do Jinhe apne samaaj ki galtiya hi nhi dikhti Woh dusro k …	['O', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O']	neutral
5552	16463	Desh ke sabhi 10 karore Rajputo ne BJP ko vote nhi But Th . Shri Rajnath Singh ji ko uchit pad na de kar sabhi Rajp …	['Hin', 'Hin', 'Hin', 'O', 'Hin', 'Eng', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Hin', 'Eng', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O']	negative
5553	6816	_ shahnawaz problem EVM nahi hai .... problem hai junta ke saath Samvaad khatm ... netaji ke time pa …	['O', 'Hin', 'Eng', 'Eng', 'Hin', 'Hin', 'O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Hin', 'Hin', 'Hin', 'Eng', 'O']	neutral
5554	26506	Buddhi bhrasht hai iss Vikas ki aur aane wale Vikas ki bhi . Matlab logo ka kaatna kaise hai koi in Chu *…	['Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'O']	negative
5555	42052	Omg this ending sorry for the spoiler pr mjhsy sbr hi ni hua mainy end m dhk lya 😂😂❤ awla ending 😭😭❤❤❤ the way she says …	['Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'Hin', 'Hin', 'Hin', 'O', 'Hin', 'Eng', 'O', 'Eng', 'Eng', 'Eng', 'Eng', 'O']	neutral
5556	13012	Kuty bezmr rhnonaaaa 😓 YE ALLAH ASS BEZAMEROOO AWR MUNFIQO SY PAKISTAN KI AWAM KI JANNN JLD SY JLD CHORA DY .	['Eng', 'Hin', 'Hin', 'O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'O']	negative
5557	43259	_ sethi Mohabbat 💞💞💞💞 Nahi fursat yakeen jano hamey kuch aur karney ki 💕💕 Teri baatein Teri …	['O', 'Hin', 'Hin', 'O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Hin', 'Hin', 'Hin', 'O']	neutral
5558	2432	__ Singh Vo kainat ke pass nahi jaega but Saltanat dusre ke pass jaegi zaroon is looking so hurt n angry	['O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng']	positive
5559	14055	I won't behave like bichukle . Doing nothing no tasks nothing . But wants to be captain each week . Moreo …	['Eng', 'Eng', 'Eng', 'Hin', 'Hin', 'O', 'Hin', 'Eng', 'Eng', 'Eng', 'Eng', 'O', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'O', 'Eng', 'O']	negative
5560	37375	Tu Randi ma chod kutte ki mout marege ..... desh ki gaddar .... tere ma KO kutte chode …	['Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Hin', 'Hin', 'Hin', 'O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O']	negative
5561	3369	feku ne 5 sal jo wade 2014 me kiye the tumne kitne programm un wado pr kiye h jo wo kbhi pura hi n …	['Hin', 'Hin', 'O', 'Hin', 'Hin', 'Hin', 'O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'O']	neutral
5562	7430	Life is a journey Har pal mein pyar hai Har lamhe mein khushi hai Khoo do to yadein hai Jee lo to zindagi hai 🌸🌼 good night 😴😴	['Hin', 'Eng', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Hin', 'Eng', 'O']	positive
5563	15361	Andi chhi Ye sapne dekhna band kar do ab to hamesha-2 Bharat me Bhagva hi chayega . Ye 5 saal aur 10…	['Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Hin', 'O', 'Hin', 'Hin', 'O']	neutral
5564	3524	Sahi hai koi apna नाम kyu kharab karna chahega	['Hin', 'Hin', 'Hin', 'Hin', 'O', 'Hin', 'Hin', 'Hin', 'Hin']	neutral
5565	44137	16 seat leke aya ..... 17/17 la bhi nahi paya ..... uparse BJP ka 1 seat equality ke naam par le li …	['O', 'Hin', 'Hin', 'Hin', 'O', 'O', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Hin', 'Hin', 'Hin', 'O', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'O']	neutral
5566	26838	_ 93 _ amarinder Ek akela Siddhu hi to sara vakt pagal kutte ki tarah bhonkta rehta …	['O', 'O', 'O', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O']	negative
5567	33362	bhi sahib dosroo ka dard jo hota he na wo na to nzr ata he our na hi koi samaj sakta he …	['Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'Eng', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O']	positive
5568	35257	_ arrow Shukla is using fake dp of a BJP member Jain . Jab Banda he fake Hai to aur Kya umeed karoge	['O', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'O', 'Hin', 'Hin', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin']	negative
5569	8074	_ Bies Sekharji ab Mudra Loan sahi hai toh aap Pakode ki Dukan laga hi lo kyun ki ab aapki Fake Journalism ki duk …	['O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'Eng', 'Eng', 'Hin', 'O']	negative
5570	24240	Congress election har gayi to BJP ko bhi harna chahiye Congress ke paas javab nahi aur BJP ke liye ko …	['Eng', 'Eng', 'Hin', 'Hin', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'Hin', 'Hin', 'Hin', 'O']	neutral
5571	18945	Bhaiya ji ham apki har ki sari galiya apke MLA aur adhkch pad par baithe logo ko dete hai jinhone ap …	['Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'O']	neutral
5572	1018	Ouhh pleasesuch a bullshit statement .. He's perfect fr this ministry .. just an example of Meritocracy .. A …	['Hin', 'Hin', 'Eng', 'Eng', 'Eng', 'O', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'O', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'O', 'Eng', 'O']	neutral
5573	15344	Dakho to ajj kiss ki # Birthday ha Jo sab ko Wish karti ha Happy Birthday # meeru Ma'am	['Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Eng', 'Eng']	positive
5574	8834	_ sala Surprised BJP did not invite it's loyal troll So sorry	['O', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Hin', 'Hin']	negative
5575	25287	Abey chutia Congress 70 saal me thik nahi kar Pai . Agar tu compare karega pichle sarkar se to Abhi sabhi …	['Hin', 'Eng', 'Eng', 'O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O']	neutral
5576	6398	Kejriwal Ko aagae bhejo baki BJP Ko vote dalo dh …	['Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'O']	neutral
5577	17223	Yessss you smell so fuckin good bae	['Hin', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng']	positive
5578	37065	_ baba1 Bhae bahir ka paisa ghreeb tu nhi le aaega Bahir Ka paisa …	['O', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O']	neutral
5579	26511	__ arkle _ GOOD MORNING HONEY YOU'RE THE MOST BEAUTIFUL GIRL IN THE WORLD LITTLE DOLL .	['O', 'Eng', 'O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O']	positive
5580	44914	Sir im your big fan seriously Aapke har ek us interview ko salaam jo aapne bade bade diggajo Ki hav …	['Eng', 'Hin', 'Eng', 'Eng', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O']	positive
5581	4864	# Modi Phone Tak Nahi Uthate Nalayak Ka Darr Hai Unhe Ki Kahi Ye Humse Paise Na Maang Le - Maryam Naw …	['O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Hin', 'Hin', 'O']	negative
5582	564	Sahmgam vihar aap vidhayak is soo very bad celection on your next vidhayak	['Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Hin']	negative
5583	7505	_ anie Walaikum salaam May Allah SWT bless you Sister	['O', 'Eng', 'Eng', 'Hin', 'Hin', 'Eng', 'Eng', 'Eng', 'Hin', 'Hin']	positive
5584	5160	SABHI Desh wassion ko bahut bahut BADHAAI ho Aaj 2014 ke baad Sh MODI JI PHIR SE dusari baar Bharat ke PRIME MINIST …	['Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'O']	positive
5585	14011	Pakistanio Gabrana Nahi petrol price increased by Rs 4.26. Gabrana nahi 😩.	['Eng', 'Hin', 'Hin', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'O', 'Hin', 'Hin', 'O']	negative
5586	12745	Unko hindu-muslim krne se fursat milega tab sochenge na 😀😅😂 how ironical this is that the media of the count …	['Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'O']	positive
5587	19822	Imran miyan Thank you for liking R / T my poetry I am really greatful to you Your appreciation en …	['Eng', 'Hin', 'Hin', 'Eng', 'Eng', 'Eng', 'Eng', 'O', 'Hin', 'Hin', 'Eng', 'Hin', 'Eng', 'Eng', 'Eng', 'Eng', 'Hin', 'Eng', 'Eng', 'Eng', 'O']	positive
5588	13153	_ lounge TONIGHT is Friday Night Live with jahsung _ rocking the best of # Hiphop # Trap # Afrobeat # Dancehall and # Soca LADIES FREE TI …	['O', 'Eng', 'Hin', 'Hin', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'O', 'Eng', 'Eng', 'Eng', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng', 'Eng', 'O', 'Eng', 'Hin', 'Hin', 'Hin', 'O']	positive
5589	8781	ikaw _ proud ka ba like kamina ? 🥺	['Eng', 'O', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'O']	negative
5590	5612	Congratulations to my son Eric and Nova High ’ s graduating c / o 2019! You made it just like I knew you would ! Congrat …	['Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'O', 'Eng', 'Eng', 'Eng', 'O', 'Hin', 'O', 'Hin', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'O', 'Eng', 'O']	positive
5591	34824	Happy birthday Mairoooo May the Almighty bless you with the best of both worlds ! I wish you good hea …	['Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'O', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'O']	positive
5592	12822	hahahaha good morning ji vaise Hui to nhee hogi aapki morning good But yaar aap to dhaansu wali …	['Hin', 'Hin', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O']	positive
5593	24571	_ kewo ki kaniye ko maloom ham sab ka bap muslim tha es liye sala preshan kaniya ne shadi nahe ki kahe pho …	['O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O']	negative
5594	22544	Ye pagal hai I was 3 years in UAE Maine to Islam nahi kabula 😠😠😠😠	['Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'O', 'Eng', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O']	negative
5595	20210	Aaj ye soch kar bheja k last day hai vacation task melay ga lakin kambakhti ne vacation hi nahi di	['Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'Eng', 'Hin', 'Eng', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin']	negative
5596	16538	# NowPlaying - The Best Of ABBA - Dodworth Colliery MW Brass Band -	['O', 'Eng', 'O', 'Eng', 'Eng', 'Hin', 'Eng', 'O', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'O']	neutral
5597	15488	train no 54391 ki power fail ho gyi hai train bahjoi station pr khadi hai tatkal pow …	['Eng', 'Eng', 'O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'O']	neutral
5598	38560	Appki bakwas se koi farak perny wala hai ? Lafafy aisy halal nahi ho jaty	['Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'Hin', 'Hin', 'O', 'Eng', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin']	negative
5599	33623	Hi Mr . Pak PM . Aapane bola that ki Modi Jitege to Ham Phatake Bajayage ? Bajaye kya agar Nahi Bajaye to Lagao re …	['Hin', 'Hin', 'O', 'Eng', 'Eng', 'O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O']	negative
5600	28524	Kaise mansikta h bhai Modiji ne khub ullu banya Hindu Muslim ke naam pe unko pat …	['Hin', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'O']	negative
5601	39177	sir Rahul aap pareshan na ho aapbjeete hai haare nahi kyu ki bjp evm mai gadbadi karke jeeti hai mai a …	['Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'O']	neutral
5602	23324	Tum aapiye bhokne se baaj nh aaoge ..... Khair tere ko to laat maarke he bhga diya gaya na aap party se .…	['Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'O']	negative
